Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,,0.3762,0.5433,38.295,32.2023,30.1743,4976
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,0,0.2271,0.3278,38.7077,33.1438,35.7574,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,1,0.1756,0.2935,30.5031,28.7092,33.1171,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,2,0.1407,0.2358,26.0164,25.1409,29.2773,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,3,0.1223,0.1999,25.9611,23.6276,28.1937,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,4,0.1222,0.2006,27.3644,25.1561,29.605,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,5,0.1784,0.2305,43.3694,36.3943,40.7706,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,6,0.3037,0.3939,43.837,35.6017,36.6808,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,7,0.5085,0.6517,41.265,34.1524,28.7403,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,8,0.371,0.4939,29.9534,25.5726,22.5629,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,9,0.3359,0.4529,29.9564,24.2162,21.7026,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,10,0.3649,0.4971,29.357,26.0783,24.1874,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,11,0.4374,0.634,38.9839,31.7921,29.1278,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,12,0.4325,0.6255,40.7405,32.7416,29.9123,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,13,0.4291,0.5732,44.2614,36.8242,31.8099,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,14,0.4394,0.6224,46.6209,37.7676,35.217,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,15,0.4431,0.6433,46.3344,38.5905,37.4688,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,16,0.3887,0.5489,40.582,35.6452,33.1893,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,17,0.4676,0.6813,42.4838,36.3672,34.9562,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,18,0.5195,0.6987,42.1055,35.5141,31.5824,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,19,0.6345,0.7935,36.1288,33.7524,30.485,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,20,0.6229,0.772,37.5965,30.915,27.3846,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,21,0.5065,0.6522,34.2292,27.7711,24.7652,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,22,0.4736,0.5933,45.3657,34.9441,31.3281,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p001_bs64,23,0.3828,0.4944,57.3826,42.4787,42.8763,207
summary,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,,0.3386,0.4844,44.5555,36.4737,35.2065,4977
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,0,0.254,0.394,41.401,34.9015,38.3694,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,1,0.1934,0.3141,30.5253,30.3268,33.986,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,2,0.172,0.2757,28.899,29.3955,32.5886,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,3,0.1469,0.2396,29.437,27.5969,31.5219,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,4,0.1588,0.2462,32.3227,30.4403,34.3097,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,5,0.1794,0.2641,41.4014,34.9756,40.0052,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,6,0.2436,0.3085,46.3792,36.2703,37.4687,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,7,0.4612,0.5858,54.5756,40.848,35.1563,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p001_bs64,8,0.3169,0.4174,39.3978,29.5378,25.301,207
