epoch,train_loss,validation_loss
1,0.443664,0.386861
2,0.388333,0.36393
3,0.374049,0.35815
4,0.367423,0.342674
5,0.361449,0.348069
6,0.356415,0.348352
7,0.350796,0.353609
8,0.344009,0.351686
9,0.340226,0.352251
10,0.331295,0.363849
11,0.325972,0.372743
12,0.318685,0.366138
13,0.311228,0.356408
14,0.299201,0.369151
