Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,,0.3805,0.5429,40.8914,32.556,30.5153,4976
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,0,0.2192,0.3274,38.6274,32.2556,34.5112,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,1,0.1732,0.2915,31.0025,27.4429,32.6766,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,2,0.1514,0.2556,29.463,26.023,31.492,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,3,0.139,0.2288,30.8281,26.1249,32.0566,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,4,0.1266,0.2101,28.189,25.8005,30.6754,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,5,0.1861,0.2386,45.7196,37.6661,42.5171,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,6,0.346,0.4519,53.037,38.4694,41.798,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,7,0.5238,0.6364,49.2,36.8675,29.6068,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,8,0.3812,0.5012,32.1274,26.5652,23.1854,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,9,0.3577,0.4682,30.8236,25.5884,23.1076,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,10,0.3644,0.4909,30.4169,25.6351,24.154,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,11,0.4177,0.6248,40.2324,30.3696,27.8122,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,12,0.432,0.6127,45.1243,32.8615,29.8753,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,13,0.4297,0.5709,49.2869,36.5468,31.8578,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,14,0.4395,0.6113,52.7803,38.3822,35.23,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,15,0.4427,0.6378,49.9184,39.2031,37.4396,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,16,0.3918,0.5575,41.3278,35.9247,33.4495,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,17,0.4723,0.6829,44.638,36.7874,35.3092,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,18,0.5389,0.697,48.6665,36.4192,32.7626,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,19,0.6225,0.7727,38.765,32.4888,29.9058,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,20,0.6222,0.7785,39.1437,31.0032,27.3556,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,21,0.517,0.6514,34.5673,28.5166,25.2762,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,22,0.462,0.5781,41.4834,33.9621,30.5647,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p001_bs64,23,0.3729,0.4944,56.0099,40.4764,41.7721,207
summary,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,,0.3361,0.4839,43.2279,35.9993,34.9451,4977
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,0,0.2516,0.4106,36.9618,34.2055,38.0142,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,1,0.2015,0.3215,31.2102,33.1785,35.4118,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,2,0.1704,0.2765,28.7819,30.896,32.2846,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,3,0.1458,0.2485,27.9638,28.2362,31.286,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,4,0.1685,0.2694,32.8116,32.9975,36.4037,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,5,0.1689,0.263,37.6332,32.2284,37.6532,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,6,0.2661,0.337,48.2448,37.9961,40.9378,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,7,0.4553,0.5701,52.5983,39.6472,34.706,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,8,0.3116,0.4216,34.4253,28.2353,24.8722,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,9,0.3595,0.4848,40.2372,34.3386,29.9499,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,10,0.3819,0.5304,46.0632,36.4332,33.4442,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,11,0.3816,0.5331,45.6002,37.638,33.3855,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,12,0.414,0.5865,46.4329,38.6871,37.1222,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,13,0.3607,0.4718,44.1344,37.3193,34.2363,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,14,0.379,0.5147,51.285,40.5251,38.3009,207
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,15,0.3416,0.4799,45.6157,37.6897,37.5074,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,16,0.3228,0.4286,49.4112,39.4547,39.1517,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,17,0.3544,0.5051,47.5563,39.7889,39.9507,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,18,0.4337,0.6375,52.6909,40.8306,40.6434,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,19,0.4595,0.6101,54.8205,38.5512,35.1374,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,20,0.4574,0.5999,48.3351,34.382,30.8113,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,21,0.4981,0.6498,44.496,35.6106,32.5174,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,22,0.4209,0.5676,42.4058,35.0163,34.5769,208
hourly,test,gru_seq48_h128_l2_d0p3_lr0p001_bs64,23,0.3593,0.5147,47.5431,40.0141,42.1164,208
