Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,,0.3783,0.5456,39.3568,32.2079,30.3127,5024
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,0,0.2206,0.3237,37.5634,32.677,34.8913,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,1,0.1802,0.2929,33.5905,29.35,33.8917,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,2,0.1475,0.2407,28.531,26.3254,30.7776,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,3,0.1255,0.2153,26.3405,23.7592,28.9803,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,4,0.1198,0.2089,24.8581,25.041,29.0877,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,5,0.1762,0.2384,42.0591,35.5726,40.1293,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,6,0.3795,0.5022,58.3616,40.407,45.9856,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,7,0.5032,0.6112,51.1211,35.5954,28.4201,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,8,0.3899,0.5013,35.2798,26.7951,23.6466,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,9,0.3446,0.4549,32.4768,24.6868,22.2152,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,10,0.3617,0.4859,30.2057,25.9783,23.9258,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,11,0.4468,0.6416,39.3447,32.3632,29.589,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,12,0.4363,0.623,41.0466,32.4729,29.9521,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,13,0.4264,0.5742,44.0075,36.3871,31.466,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,14,0.4284,0.6208,46.3154,36.1628,34.2436,210
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,15,0.4351,0.6425,46.0636,37.5748,36.5468,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,16,0.3875,0.5573,39.7212,35.0218,33.1621,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,17,0.462,0.6842,40.1371,35.4582,34.7205,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,18,0.5352,0.7227,43.1397,36.387,32.6849,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,19,0.6271,0.7854,36.9936,32.9706,30.1448,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,20,0.6236,0.774,40.0909,30.8839,27.3881,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,21,0.5013,0.6408,35.3204,27.4729,24.4572,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,22,0.4596,0.5879,41.1461,33.8387,30.3953,209
hourly,validation,gru_seq24_h128_l2_d0p0_lr0p001_bs64,23,0.3607,0.4771,50.8258,39.8419,40.4666,209
summary,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,,0.3398,0.4899,43.916,36.2691,35.4259,5025
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,0,0.2458,0.4109,35.1186,34.2665,37.2595,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,1,0.1974,0.3205,30.8079,31.3215,34.7529,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,2,0.1758,0.2857,29.2927,30.6453,33.3281,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,3,0.1421,0.253,26.0136,26.4496,30.5416,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,4,0.1577,0.2635,28.7835,30.2166,34.0616,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,5,0.1801,0.2765,40.4905,34.2696,40.0435,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,6,0.3105,0.3865,57.9143,41.161,47.6116,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,7,0.4707,0.5796,66.6057,42.4396,35.746,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,8,0.3613,0.4598,48.0961,33.7607,28.7869,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,9,0.3625,0.4728,47.1765,34.8342,30.2317,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,10,0.3993,0.5326,51.538,39.1498,35.0413,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,11,0.3942,0.5408,45.0624,37.6607,34.6032,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,12,0.4243,0.5956,45.2683,39.6608,38.2722,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,13,0.357,0.4755,40.2129,36.7399,34.067,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,14,0.3697,0.519,45.0073,38.5946,37.5419,209
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,15,0.3306,0.4848,40.7644,36.4096,36.4572,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,16,0.312,0.4245,46.2508,38.5234,38.0399,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,17,0.3491,0.5075,45.0071,39.4225,39.4999,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,18,0.4273,0.6486,48.3005,40.112,39.897,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,19,0.461,0.6193,53.5989,39.264,35.4428,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,20,0.4575,0.6014,49.7614,34.8754,31.0375,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,21,0.5061,0.6538,48.329,36.9118,33.2807,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,22,0.4142,0.5583,41.8851,34.6781,34.2016,210
hourly,test,gru_seq24_h128_l2_d0p0_lr0p001_bs64,23,0.3469,0.5182,42.5961,39.0287,40.7877,210
