Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,,0.3769,0.5397,39.532,32.2795,30.2287,4976
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,0,0.2236,0.327,39.257,33.6775,35.2016,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,1,0.1771,0.2903,32.5913,28.9015,33.4046,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,2,0.1517,0.2551,29.241,26.6479,31.5699,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,3,0.1415,0.2322,30.7723,27.11,32.623,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,4,0.1291,0.2167,27.5782,27.1973,31.2784,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,5,0.1547,0.2311,33.7662,30.8983,35.347,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,6,0.3018,0.3956,42.9876,35.3403,36.4478,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,7,0.5414,0.6616,47.9194,37.6581,30.5972,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,8,0.3823,0.5005,31.2121,26.5686,23.2496,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,9,0.3629,0.4721,31.0128,26.1353,23.4433,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,10,0.3548,0.483,29.4665,25.2102,23.5164,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,11,0.4195,0.6241,40.4535,30.619,27.9341,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,12,0.4296,0.6144,44.2303,32.9334,29.7091,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,13,0.4249,0.5694,47.7473,36.4529,31.5019,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,14,0.4383,0.6185,50.2826,37.9544,35.1303,208
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,15,0.4409,0.6382,47.8457,38.3889,37.2899,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,16,0.3803,0.5551,39.4801,34.2593,32.472,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,17,0.4681,0.6735,44.139,36.2101,34.9904,207
hourly,validation,gru_seq48_h128_l2_d0p3_lr0p0005_bs64,18,0.5462,0.7,49.0723,36.7832,33.2053,207
