Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,,0.3742,0.5411,39.1691,31.8714,29.9836,5024
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,0,0.2248,0.3251,39.0063,33.1719,35.5501,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,1,0.1788,0.2898,31.3592,29.332,33.6429,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,2,0.1452,0.2389,27.1085,25.554,30.2808,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,3,0.1255,0.2095,26.3681,24.2657,28.991,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,4,0.116,0.2008,23.9871,24.0213,28.1473,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,5,0.1441,0.213,29.9402,29.5438,32.8212,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,6,0.295,0.3945,39.4467,35.1132,35.7443,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,7,0.5005,0.6267,44.547,34.4509,28.2651,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,8,0.3798,0.4936,32.3865,25.876,23.0344,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,9,0.3336,0.4482,32.0755,23.854,21.5042,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,10,0.3468,0.474,30.4515,24.3432,22.9435,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,11,0.4159,0.6279,41.5721,30.0599,27.5456,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,12,0.441,0.6222,47.0598,33.4936,30.2718,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,13,0.4293,0.5634,49.8429,36.4664,31.6795,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,14,0.4363,0.6058,52.0881,38.2444,34.871,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,15,0.4453,0.6406,50.5096,39.5445,37.4045,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,16,0.391,0.5583,42.0639,35.7575,33.4651,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p001_bs64,17,0.4702,0.6918,40.824,36.2288,35.3434,209
