epoch,train_loss,validation_loss
1,0.456525,0.397088
2,0.391671,0.370294
3,0.378324,0.357409
4,0.37142,0.350802
5,0.36375,0.349142
6,0.35977,0.350844
7,0.354343,0.354026
8,0.347969,0.364476
9,0.344236,0.36964
10,0.339431,0.365399
11,0.333319,0.350521
12,0.328138,0.357416
13,0.322531,0.378868
14,0.313997,0.362602
15,0.30905,0.368382
