Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,,0.3718,0.5403,38.2607,31.7462,29.8152,4976
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,0,0.2274,0.3249,40.4518,33.5135,35.8027,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,1,0.1742,0.2868,31.0211,28.3438,32.8628,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,2,0.149,0.2412,28.6381,26.5085,31.001,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,3,0.128,0.207,27.3514,24.8278,29.5218,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,4,0.1186,0.1996,25.3426,24.5838,28.7375,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,5,0.155,0.2205,33.9277,31.8871,35.4177,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,6,0.2929,0.387,39.3946,35.2094,35.3815,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,7,0.5072,0.6671,40.876,33.7202,28.6679,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,8,0.3799,0.5019,30.813,25.9778,23.1029,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,9,0.331,0.4492,29.7271,23.8193,21.3815,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,10,0.3474,0.4811,29.1898,24.7276,23.0282,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,11,0.4154,0.6193,38.9815,30.3672,27.6619,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,12,0.4317,0.6263,42.9471,32.6426,29.8556,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,13,0.4295,0.5699,46.2182,36.1343,31.8408,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,14,0.427,0.6056,47.7826,36.9906,34.2261,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,15,0.4356,0.6391,47.219,38.3131,36.8375,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,16,0.3869,0.5613,40.7983,35.3443,33.0318,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p001_bs64,17,0.4755,0.6955,42.7042,36.6139,35.5478,207
