Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,,0.3725,0.5393,38.6957,31.6808,29.8471,5024
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,0,0.229,0.326,40.7452,33.4941,36.2101,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,1,0.1702,0.2837,30.5168,28.0355,32.0237,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,2,0.1421,0.2426,26.9745,25.2516,29.6359,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,3,0.13,0.2092,28.4726,25.5653,30.0224,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,4,0.1225,0.2089,26.6526,25.3429,29.7307,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,5,0.1601,0.2217,35.656,32.9481,36.4697,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,6,0.2972,0.3909,41.9488,34.764,36.0186,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,7,0.4853,0.6213,42.5913,32.8732,27.4075,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,8,0.391,0.512,33.5518,26.7437,23.7165,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,9,0.3376,0.4539,32.1478,24.2672,21.7647,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,10,0.357,0.4898,30.8757,24.8666,23.614,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,11,0.4128,0.6175,41.5357,29.7525,27.3404,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,12,0.4274,0.614,44.5003,32.141,29.3428,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,13,0.4214,0.5659,46.992,35.9905,31.0951,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,14,0.421,0.5962,47.1943,36.7492,33.6455,210
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,15,0.4462,0.6468,46.3722,38.7566,37.4837,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,16,0.3974,0.5795,40.3555,35.7643,34.0133,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,17,0.4629,0.6752,41.2592,35.9129,34.7948,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,18,0.52,0.6889,42.6339,35.4607,31.7579,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,19,0.639,0.7939,37.4283,33.2264,30.7191,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,20,0.633,0.776,40.1504,30.9527,27.8004,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,21,0.515,0.6588,35.4338,27.7767,25.1282,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,22,0.4652,0.5832,43.4783,34.2819,30.7669,209
hourly,validation,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,23,0.3558,0.4733,51.1831,39.4699,39.9168,209
summary,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,,0.3319,0.4845,42.6195,35.1934,34.5955,5025
hourly,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,0,0.2348,0.395,34.0581,32.1875,35.5981,209
hourly,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,1,0.2023,0.3314,30.0102,31.6948,35.61,209
hourly,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,2,0.1699,0.2823,27.267,28.6569,32.2117,209
hourly,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,3,0.1427,0.2477,26.8434,26.4008,30.664,209
hourly,test,gru_seq24_h32_l2_d0p0_lr0p0005_bs64,4,0.1619,0.2607,31.1747,31.1582,34.9684,209
