epoch,train_loss,validation_loss
1,0.448035,0.383741
2,0.385947,0.354053
3,0.370987,0.358233
4,0.361672,0.353702
5,0.357335,0.355608
6,0.351428,0.342972
7,0.346983,0.343932
8,0.340881,0.357271
9,0.338141,0.342139
10,0.331711,0.355075
11,0.326411,0.363727
12,0.321223,0.349824
13,0.312699,0.354792
14,0.305649,0.360863
15,0.300778,0.363491
16,0.291808,0.384431
17,0.282838,0.384418
18,0.273436,0.386945
19,0.264943,0.379076
