epoch,train_loss,validation_loss
1,0.522182,0.419811
2,0.431221,0.388946
3,0.413137,0.372281
4,0.398553,0.364468
5,0.388831,0.360632
6,0.378009,0.35531
7,0.370833,0.348398
8,0.369103,0.351438
9,0.36491,0.345412
10,0.361535,0.35436
11,0.362288,0.342704
12,0.355434,0.349274
13,0.355797,0.352069
14,0.354129,0.348375
15,0.353441,0.351227
16,0.350881,0.346251
17,0.349232,0.34645
18,0.345729,0.347181
19,0.345414,0.347195
20,0.341277,0.358655
21,0.340719,0.350088
